image_path,current_label,suggested_label,reason,metadata_path,confidence
raw/synthetic-browser-v3/2026-02-21T04-25-23Z-00271-poe_ui-6be1de7d.jpg,,poe_ui,keyword: poe,raw/synthetic-browser-v3/2026-02-21T04-25-23Z-00271-poe_ui-6be1de7d.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-25-24Z-00163-mistral_ui-1336eb28.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-25-24Z-00163-mistral_ui-1336eb28.json,0.939
raw/synthetic-browser-v3/2026-02-21T04-25-25Z-00407-chatgpt_ui-496035f2.jpg,,chatgpt_ui,keyword: chatgpt/openai,raw/synthetic-browser-v3/2026-02-21T04-25-25Z-00407-chatgpt_ui-496035f2.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-25-26Z-00408-mistral_ui-057062c3.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-25-26Z-00408-mistral_ui-057062c3.json,0.767
raw/synthetic-browser-v3/2026-02-21T04-25-28Z-00409-perplexity_ui-7ddfd0cc.jpg,,perplexity_ui,keyword: perplexity,raw/synthetic-browser-v3/2026-02-21T04-25-28Z-00409-perplexity_ui-7ddfd0cc.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-25-38Z-00276-qwen_ui-d17403d2.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-25-38Z-00276-qwen_ui-d17403d2.json,0.944
raw/synthetic-browser-v3/2026-02-21T04-25-42Z-00139-qwen_ui-21c20510.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-25-42Z-00139-qwen_ui-21c20510.json,0.964
raw/synthetic-browser-v3/2026-02-21T04-25-42Z-00417-qwen_ui-b8227841.jpg,qwen_ui,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-25-42Z-00417-qwen_ui-b8227841.json,0.826
raw/synthetic-browser-v3/2026-02-21T04-25-43Z-00167-copilot_ui-8612944f.jpg,,copilot_ui,keyword: copilot,raw/synthetic-browser-v3/2026-02-21T04-25-43Z-00167-copilot_ui-8612944f.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-25-50Z-00140-gemini_ui-ac98c942.jpg,,gemini_ui,keyword: gemini/bard,raw/synthetic-browser-v3/2026-02-21T04-25-50Z-00140-gemini_ui-ac98c942.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-25-52Z-00211-claude_ui-65c7fb93.jpg,,claude_ui,keyword: claude/anthropic,raw/synthetic-browser-v3/2026-02-21T04-25-52Z-00211-claude_ui-65c7fb93.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-25-54Z-00423-mistral_ui-c738e97e.jpg,mistral_ui,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-25-54Z-00423-mistral_ui-c738e97e.json,0.930
raw/synthetic-browser-v3/2026-02-21T04-26-05Z-00428-meta_ai_ui-64b91ffc.jpg,meta_ai_ui,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-26-05Z-00428-meta_ai_ui-64b91ffc.json,0.781
raw/synthetic-browser-v3/2026-02-21T04-26-06Z-00429-qwen_ui-cd40e071.jpg,qwen_ui,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-26-06Z-00429-qwen_ui-cd40e071.json,0.798
raw/synthetic-browser-v3/2026-02-21T04-26-09Z-00287-meta_ai_ui-75ca15dc.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-26-09Z-00287-meta_ai_ui-75ca15dc.json,0.847
raw/synthetic-browser-v3/2026-02-21T04-26-12Z-00288-meta_ai_ui-3ae17621.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-26-12Z-00288-meta_ai_ui-3ae17621.json,0.782
raw/synthetic-browser-v3/2026-02-21T04-26-12Z-00431-meta_ai_ui-1e505871.jpg,meta_ai_ui,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-26-12Z-00431-meta_ai_ui-1e505871.json,0.905
raw/synthetic-browser-v3/2026-02-21T04-26-16Z-00173-grok_ui-bff9e3b2.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-26-16Z-00173-grok_ui-bff9e3b2.json,0.850
raw/synthetic-browser-v3/2026-02-21T04-26-20Z-00436-qwen_ui-f5f49802.jpg,qwen_ui,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-26-20Z-00436-qwen_ui-f5f49802.json,0.938
raw/synthetic-browser-v3/2026-02-21T04-26-24Z-00438-meta_ai_ui-fc42a8da.jpg,meta_ai_ui,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-26-24Z-00438-meta_ai_ui-fc42a8da.json,0.872
raw/synthetic-browser-v3/2026-02-21T04-26-26Z-00146-meta_ai_ui-ac5e1ec3.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-26-26Z-00146-meta_ai_ui-ac5e1ec3.json,0.934
raw/synthetic-browser-v3/2026-02-21T04-26-28Z-00220-mistral_ui-0ea20640.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-26-28Z-00220-mistral_ui-0ea20640.json,0.863
raw/synthetic-browser-v3/2026-02-21T04-26-36Z-00222-poe_ui-a72052b4.jpg,,poe_ui,keyword: poe,raw/synthetic-browser-v3/2026-02-21T04-26-36Z-00222-poe_ui-a72052b4.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-26-48Z-00150-meta_ai_ui-fe54c772.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-26-48Z-00150-meta_ai_ui-fe54c772.json,0.819
raw/synthetic-browser-v3/2026-02-21T04-26-53Z-00301-mistral_ui-a857bfab.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-26-53Z-00301-mistral_ui-a857bfab.json,0.868
raw/synthetic-browser-v3/2026-02-21T04-26-57Z-00454-meta_ai_ui-c592e484.jpg,meta_ai_ui,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-26-57Z-00454-meta_ai_ui-c592e484.json,0.765
raw/synthetic-browser-v3/2026-02-21T04-27-04Z-00229-gemini_ui-a8fa71a6.jpg,,gemini_ui,keyword: gemini/bard,raw/synthetic-browser-v3/2026-02-21T04-27-04Z-00229-gemini_ui-a8fa71a6.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-27-14Z-00231-claude_ui-f3aa6da6.jpg,,claude_ui,keyword: claude/anthropic,raw/synthetic-browser-v3/2026-02-21T04-27-14Z-00231-claude_ui-f3aa6da6.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-27-28Z-00313-claude_ui-77d6bb66.jpg,,claude_ui,keyword: claude/anthropic,raw/synthetic-browser-v3/2026-02-21T04-27-28Z-00313-claude_ui-77d6bb66.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-27-31Z-00188-poe_ui-80b6d44f.jpg,,poe_ui,keyword: poe,raw/synthetic-browser-v3/2026-02-21T04-27-31Z-00188-poe_ui-80b6d44f.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-27-33Z-00314-meta_ai_ui-3f2e3130.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-27-33Z-00314-meta_ai_ui-3f2e3130.json,0.926
raw/synthetic-browser-v3/2026-02-21T04-27-39Z-00158-copilot_ui-4984e0ab.jpg,,copilot_ui,keyword: copilot,raw/synthetic-browser-v3/2026-02-21T04-27-39Z-00158-copilot_ui-4984e0ab.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-27-45Z-00191-perplexity_ui-126ff5ed.jpg,,perplexity_ui,keyword: perplexity,raw/synthetic-browser-v3/2026-02-21T04-27-45Z-00191-perplexity_ui-126ff5ed.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-27-47Z-00239-mistral_ui-08614abb.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-27-47Z-00239-mistral_ui-08614abb.json,0.902
raw/synthetic-browser-v3/2026-02-21T04-27-48Z-00240-poe_ui-8ccc2888.jpg,,poe_ui,keyword: poe,raw/synthetic-browser-v3/2026-02-21T04-27-48Z-00240-poe_ui-8ccc2888.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-27-57Z-00323-mistral_ui-26909126.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-27-57Z-00323-mistral_ui-26909126.json,0.934
raw/synthetic-browser-v3/2026-02-21T04-27-58Z-00194-qwen_ui-a6b02299.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-27-58Z-00194-qwen_ui-a6b02299.json,0.885
raw/synthetic-browser-v3/2026-02-21T04-28-11Z-00245-claude_ui-d0e1c093.jpg,,claude_ui,keyword: claude/anthropic,raw/synthetic-browser-v3/2026-02-21T04-28-11Z-00245-claude_ui-d0e1c093.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-28-14Z-00164-perplexity_ui-0c3badd8.jpg,,perplexity_ui,keyword: perplexity,raw/synthetic-browser-v3/2026-02-21T04-28-14Z-00164-perplexity_ui-0c3badd8.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-28-16Z-00197-copilot_ui-1374975f.jpg,,copilot_ui,keyword: copilot,raw/synthetic-browser-v3/2026-02-21T04-28-16Z-00197-copilot_ui-1374975f.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-28-20Z-00165-chatgpt_ui-3c375315.jpg,,chatgpt_ui,keyword: chatgpt/openai,raw/synthetic-browser-v3/2026-02-21T04-28-20Z-00165-chatgpt_ui-3c375315.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-28-20Z-00248-deepseek_ui-449a1d03.jpg,,deepseek_ui,keyword: deepseek,raw/synthetic-browser-v3/2026-02-21T04-28-20Z-00248-deepseek_ui-449a1d03.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-28-26Z-00166-mistral_ui-ca1ef8d9.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-28-26Z-00166-mistral_ui-ca1ef8d9.json,0.951
raw/synthetic-browser-v3/2026-02-21T04-28-33Z-00251-deepseek_ui-71a5e9e3.jpg,,deepseek_ui,keyword: deepseek,raw/synthetic-browser-v3/2026-02-21T04-28-33Z-00251-deepseek_ui-71a5e9e3.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-28-33Z-00335-qwen_ui-36f5e62f.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-28-33Z-00335-qwen_ui-36f5e62f.json,0.935
raw/synthetic-browser-v3/2026-02-21T04-28-38Z-00336-meta_ai_ui-cdec28d1.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-28-38Z-00336-meta_ai_ui-cdec28d1.json,0.880
raw/synthetic-browser-v3/2026-02-21T04-28-45Z-00203-copilot_ui-689998d6.jpg,,copilot_ui,keyword: copilot,raw/synthetic-browser-v3/2026-02-21T04-28-45Z-00203-copilot_ui-689998d6.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-28-51Z-00255-claude_ui-3d11d205.jpg,,claude_ui,keyword: claude/anthropic,raw/synthetic-browser-v3/2026-02-21T04-28-51Z-00255-claude_ui-3d11d205.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-28-54Z-00205-meta_ai_ui-358017d6.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-28-54Z-00205-meta_ai_ui-358017d6.json,0.936
raw/synthetic-browser-v3/2026-02-21T04-28-57Z-00342-grok_ui-5fb8a277.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-28-57Z-00342-grok_ui-5fb8a277.json,0.832
raw/synthetic-browser-v3/2026-02-21T04-28-58Z-00514-qwen_ui-bdb4971b.jpg,qwen_ui,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-28-58Z-00514-qwen_ui-bdb4971b.json,0.898
raw/synthetic-browser-v3/2026-02-21T04-29-11Z-00520-grok_ui-1fef945f.jpg,grok_ui,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-29-11Z-00520-grok_ui-1fef945f.json,0.860
raw/synthetic-browser-v3/2026-02-21T04-29-13Z-00348-grok_ui-add3f1b4.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-29-13Z-00348-grok_ui-add3f1b4.json,0.971
raw/synthetic-browser-v3/2026-02-21T04-29-15Z-00261-chatgpt_ui-bf461cbe.jpg,,chatgpt_ui,keyword: chatgpt/openai,raw/synthetic-browser-v3/2026-02-21T04-29-15Z-00261-chatgpt_ui-bf461cbe.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-29-17Z-00524-meta_ai_ui-6f285b1a.jpg,meta_ai_ui,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-29-17Z-00524-meta_ai_ui-6f285b1a.json,0.828
raw/synthetic-browser-v3/2026-02-21T04-29-28Z-00353-copilot_ui-43d6b29d.jpg,,copilot_ui,keyword: copilot,raw/synthetic-browser-v3/2026-02-21T04-29-28Z-00353-copilot_ui-43d6b29d.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-29-30Z-00212-grok_ui-f93adb04.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-29-30Z-00212-grok_ui-f93adb04.json,0.812
raw/synthetic-browser-v3/2026-02-21T04-29-32Z-00266-mistral_ui-2f2b68ba.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-29-32Z-00266-mistral_ui-2f2b68ba.json,0.954
raw/synthetic-browser-v3/2026-02-21T04-29-35Z-00532-qwen_ui-2dca8cfd.jpg,qwen_ui,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-29-35Z-00532-qwen_ui-2dca8cfd.json,0.874
raw/synthetic-browser-v3/2026-02-21T04-29-37Z-00267-claude_ui-ab0c16dd.jpg,,claude_ui,keyword: claude/anthropic,raw/synthetic-browser-v3/2026-02-21T04-29-37Z-00267-claude_ui-ab0c16dd.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-29-40Z-00214-poe_ui-10f897ab.jpg,,poe_ui,keyword: poe,raw/synthetic-browser-v3/2026-02-21T04-29-40Z-00214-poe_ui-10f897ab.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-29-50Z-00540-mistral_ui-6aab0fa6.jpg,mistral_ui,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-29-50Z-00540-mistral_ui-6aab0fa6.json,0.824
raw/synthetic-browser-v3/2026-02-21T04-29-51Z-00180-claude_ui-28c840b1.jpg,,claude_ui,keyword: claude/anthropic,raw/synthetic-browser-v3/2026-02-21T04-29-51Z-00180-claude_ui-28c840b1.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-30-01Z-00545-qwen_ui-6e471908.jpg,qwen_ui,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-30-01Z-00545-qwen_ui-6e471908.json,0.839
raw/synthetic-browser-v3/2026-02-21T04-30-02Z-00273-copilot_ui-74e4f34c.jpg,,copilot_ui,keyword: copilot,raw/synthetic-browser-v3/2026-02-21T04-30-02Z-00273-copilot_ui-74e4f34c.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-30-02Z-00364-poe_ui-d99567be.jpg,,poe_ui,keyword: poe,raw/synthetic-browser-v3/2026-02-21T04-30-02Z-00364-poe_ui-d99567be.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-30-17Z-00553-qwen_ui-1c0e3978.jpg,qwen_ui,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-30-17Z-00553-qwen_ui-1c0e3978.json,0.784
raw/synthetic-browser-v3/2026-02-21T04-30-20Z-00555-qwen_ui-f245a3b6.jpg,qwen_ui,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-30-20Z-00555-qwen_ui-f245a3b6.json,0.765
raw/synthetic-browser-v3/2026-02-21T04-30-24Z-00186-qwen_ui-10e7ee6f.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-30-24Z-00186-qwen_ui-10e7ee6f.json,0.887
raw/synthetic-browser-v3/2026-02-21T04-30-30Z-00280-mistral_ui-518775b3.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-30-30Z-00280-mistral_ui-518775b3.json,0.898
raw/synthetic-browser-v3/2026-02-21T04-30-32Z-00281-perplexity_ui-8041ca31.jpg,,perplexity_ui,keyword: perplexity,raw/synthetic-browser-v3/2026-02-21T04-30-32Z-00281-perplexity_ui-8041ca31.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-30-33Z-00375-poe_ui-b5cdc3e2.jpg,,poe_ui,keyword: poe,raw/synthetic-browser-v3/2026-02-21T04-30-33Z-00375-poe_ui-b5cdc3e2.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-30-38Z-00376-copilot_ui-c758a01d.jpg,,copilot_ui,keyword: copilot,raw/synthetic-browser-v3/2026-02-21T04-30-38Z-00376-copilot_ui-c758a01d.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-30-43Z-00283-deepseek_ui-57675574.jpg,,deepseek_ui,keyword: deepseek,raw/synthetic-browser-v3/2026-02-21T04-30-43Z-00283-deepseek_ui-57675574.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-30-45Z-00189-meta_ai_ui-52ec03ca.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-30-45Z-00189-meta_ai_ui-52ec03ca.json,0.803
raw/synthetic-browser-v3/2026-02-21T04-30-45Z-00284-mistral_ui-1b4c5a82.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-30-45Z-00284-mistral_ui-1b4c5a82.json,0.899
raw/synthetic-browser-v3/2026-02-21T04-30-49Z-00285-mistral_ui-7283555d.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-30-49Z-00285-mistral_ui-7283555d.json,0.798
raw/synthetic-browser-v3/2026-02-21T04-30-51Z-00228-meta_ai_ui-06927c51.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-30-51Z-00228-meta_ai_ui-06927c51.json,0.852
raw/synthetic-browser-v3/2026-02-21T04-30-53Z-00381-copilot_ui-70316939.jpg,,copilot_ui,keyword: copilot,raw/synthetic-browser-v3/2026-02-21T04-30-53Z-00381-copilot_ui-70316939.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-30-58Z-00383-deepseek_ui-481e70ff.jpg,,deepseek_ui,keyword: deepseek,raw/synthetic-browser-v3/2026-02-21T04-30-58Z-00383-deepseek_ui-481e70ff.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-31-06Z-00578-meta_ai_ui-019cf4e1.jpg,meta_ai_ui,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-31-06Z-00578-meta_ai_ui-019cf4e1.json,0.816
raw/synthetic-browser-v3/2026-02-21T04-31-10Z-00290-perplexity_ui-fa18e71f.jpg,,perplexity_ui,keyword: perplexity,raw/synthetic-browser-v3/2026-02-21T04-31-10Z-00290-perplexity_ui-fa18e71f.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-31-13Z-00388-ai_ui-96de1b89.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-31-13Z-00388-ai_ui-96de1b89.json,0.965
raw/synthetic-browser-v3/2026-02-21T04-31-15Z-00291-deepseek_ui-18eefdc3.jpg,,deepseek_ui,keyword: deepseek,raw/synthetic-browser-v3/2026-02-21T04-31-15Z-00291-deepseek_ui-18eefdc3.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-31-16Z-00292-mistral_ui-92e17ce5.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-31-16Z-00292-mistral_ui-92e17ce5.json,0.844
raw/synthetic-browser-v3/2026-02-21T04-31-18Z-00585-meta_ai_ui-c2d99f47.jpg,meta_ai_ui,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-31-18Z-00585-meta_ai_ui-c2d99f47.json,0.787
raw/synthetic-browser-v3/2026-02-21T04-31-25Z-00588-qwen_ui-3283bcda.jpg,qwen_ui,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-31-25Z-00588-qwen_ui-3283bcda.json,0.948
raw/synthetic-browser-v3/2026-02-21T04-31-29Z-00236-deepseek_ui-9f493777.jpg,,deepseek_ui,keyword: deepseek,raw/synthetic-browser-v3/2026-02-21T04-31-29Z-00236-deepseek_ui-9f493777.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-31-35Z-00237-copilot_ui-6b97c617.jpg,,copilot_ui,keyword: copilot,raw/synthetic-browser-v3/2026-02-21T04-31-35Z-00237-copilot_ui-6b97c617.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-31-35Z-00592-mistral_ui-24584e79.jpg,mistral_ui,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-31-35Z-00592-mistral_ui-24584e79.json,0.876
raw/synthetic-browser-v3/2026-02-21T04-31-47Z-00299-poe_ui-febc2729.jpg,,poe_ui,keyword: poe,raw/synthetic-browser-v3/2026-02-21T04-31-47Z-00299-poe_ui-febc2729.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-31-56Z-00302-grok_ui-686b797f.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-31-56Z-00302-grok_ui-686b797f.json,0.854
raw/synthetic-browser-v3/2026-02-21T04-32-00Z-00242-copilot_ui-36b22d4e.jpg,,copilot_ui,keyword: copilot,raw/synthetic-browser-v3/2026-02-21T04-32-00Z-00242-copilot_ui-36b22d4e.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-32-11Z-00244-poe_ui-26968a0a.jpg,,poe_ui,keyword: poe,raw/synthetic-browser-v3/2026-02-21T04-32-11Z-00244-poe_ui-26968a0a.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-32-13Z-00306-qwen_ui-d189a330.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-32-13Z-00306-qwen_ui-d189a330.json,0.813
raw/synthetic-browser-v3/2026-02-21T04-32-18Z-00410-qwen_ui-1880f8f0.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-32-18Z-00410-qwen_ui-1880f8f0.json,0.858
raw/synthetic-browser-v3/2026-02-21T04-32-25Z-00247-meta_ai_ui-e4b7405a.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-32-25Z-00247-meta_ai_ui-e4b7405a.json,0.791
raw/synthetic-browser-v3/2026-02-21T04-32-29Z-00620-meta_ai_ui-c6c0e08c.jpg,meta_ai_ui,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-32-29Z-00620-meta_ai_ui-c6c0e08c.json,0.766
raw/synthetic-browser-v3/2026-02-21T04-32-33Z-00207-perplexity_ui-4f3fbe07.jpg,,perplexity_ui,keyword: perplexity,raw/synthetic-browser-v3/2026-02-21T04-32-33Z-00207-perplexity_ui-4f3fbe07.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-32-40Z-00625-qwen_ui-e261dfa5.jpg,qwen_ui,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-32-40Z-00625-qwen_ui-e261dfa5.json,0.923
raw/synthetic-browser-v3/2026-02-21T04-32-40Z-00626-mistral_ui-ff559199.jpg,mistral_ui,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-32-40Z-00626-mistral_ui-ff559199.json,0.770
raw/synthetic-browser-v3/2026-02-21T04-32-49Z-00252-ai_ui-7f36f4a1.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-32-49Z-00252-ai_ui-7f36f4a1.json,0.885
raw/synthetic-browser-v3/2026-02-21T04-32-51Z-00315-meta_ai_ui-2163e697.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-32-51Z-00315-meta_ai_ui-2163e697.json,0.797
raw/synthetic-browser-v3/2026-02-21T04-33-02Z-00424-grok_ui-cbc12513.jpg,grok_ui,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-33-02Z-00424-grok_ui-cbc12513.json,0.843
raw/synthetic-browser-v3/2026-02-21T04-33-02Z-00636-qwen_ui-76b0dec9.jpg,qwen_ui,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-33-02Z-00636-qwen_ui-76b0dec9.json,0.887
raw/synthetic-browser-v3/2026-02-21T04-33-24Z-00259-claude_ui-b5e8f105.jpg,,claude_ui,keyword: claude/anthropic,raw/synthetic-browser-v3/2026-02-21T04-33-24Z-00259-claude_ui-b5e8f105.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-33-24Z-00432-grok_ui-100f6126.jpg,grok_ui,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-33-24Z-00432-grok_ui-100f6126.json,0.873
raw/synthetic-browser-v3/2026-02-21T04-33-29Z-00649-qwen_ui-3571d89e.jpg,qwen_ui,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-33-29Z-00649-qwen_ui-3571d89e.json,0.813
raw/synthetic-browser-v3/2026-02-21T04-33-30Z-00217-copilot_ui-4421d249.jpg,,copilot_ui,keyword: copilot,raw/synthetic-browser-v3/2026-02-21T04-33-30Z-00217-copilot_ui-4421d249.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-33-32Z-00652-qwen_ui-4c99a53f.jpg,qwen_ui,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-33-32Z-00652-qwen_ui-4c99a53f.json,0.884
raw/synthetic-browser-v3/2026-02-21T04-33-35Z-00435-grok_ui-5701aae3.jpg,grok_ui,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-33-35Z-00435-grok_ui-5701aae3.json,0.969
raw/synthetic-browser-v3/2026-02-21T04-33-39Z-00655-meta_ai_ui-eadc2b3a.jpg,meta_ai_ui,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-33-39Z-00655-meta_ai_ui-eadc2b3a.json,0.960
raw/synthetic-browser-v3/2026-02-21T04-33-47Z-00329-claude_ui-06d9d2cf.jpg,,claude_ui,keyword: claude/anthropic,raw/synthetic-browser-v3/2026-02-21T04-33-47Z-00329-claude_ui-06d9d2cf.json,0.800
raw/synthetic-browser-v3/2026-02-21T04-33-47Z-00658-meta_ai_ui-183e4993.jpg,meta_ai_ui,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-33-47Z-00658-meta_ai_ui-183e4993.json,0.970
raw/synthetic-browser-v3/2026-02-21T04-33-49Z-00264-meta_ai_ui-ba3ed4f4.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-33-49Z-00264-meta_ai_ui-ba3ed4f4.json,0.825
raw/synthetic-browser-v3/2026-02-21T04-33-51Z-00330-grok_ui-cc6a3edf.jpg,,ai_ui,detector marked ai_ui,raw/synthetic-browser-v3/2026-02-21T04-33-51Z-00330-grok_ui-cc6a3edf.json,0.874
